anio,mes,dia,hora(utc),altura(mm)
2016,4,5,23,-39 
2016,4,6,0,194 
2016,4,6,1,472 
2016,4,6,2,725 
2016,4,6,3,925 
2016,4,6,4,1036 
2016,4,6,5,1002 
2016,4,6,6,815 
2016,4,6,7,544 
2016,4,6,8,267 
2016,4,6,9,29 
2016,4,6,10,-114 
2016,4,6,11,-100 
2016,4,6,12,68 
2016,4,6,13,315 
2016,4,6,14,574 
2016,4,6,15,805 
2016,4,6,16,959 
2016,4,6,17,975 
2016,4,6,18,832 
2016,4,6,19,587 
2016,4,6,20,320 
2016,4,6,21,84 
2016,4,6,22,-67 
2016,4,6,23,-61 
2016,4,7,0,119 
2016,4,7,1,397 
2016,4,7,2,678 
2016,4,7,3,913 
2016,4,7,4,1070 
2016,4,7,5,1097 
2016,4,7,6,960 
2016,4,7,7,699 
2016,4,7,8,394 
2016,4,7,9,106 
2016,4,7,10,-121 
2016,4,7,11,-215 
2016,4,7,12,-137 
2016,4,7,13,70 
2016,4,7,14,331 
2016,4,7,15,598 
2016,4,7,16,827 
2016,4,7,17,949 
2016,4,7,18,914 
2016,4,7,19,743 
2016,4,7,20,506 
2016,4,7,21,266 
2016,4,7,22,71 
2016,4,7,23,-6 
2016,4,8,0,89 
2016,4,8,1,329 
2016,4,8,2,616 
2016,4,8,3,873 
2016,4,8,4,1064 
2016,4,8,5,1145 
2016,4,8,6,1073 
2016,4,8,7,854 
2016,4,8,8,555 
2016,4,8,9,247 
2016,4,8,10,-28 
2016,4,8,11,-214 
2016,4,8,12,-247 
2016,4,8,13,-123 
2016,4,8,14,97 
2016,4,8,15,354 
2016,4,8,16,613 
2016,4,8,17,812 
2016,4,8,18,882 
2016,4,8,19,809 
2016,4,8,20,640 
2016,4,8,21,435 
2016,4,8,22,239 
2016,4,8,23,112 
2016,4,9,0,122 
2016,4,9,1,289 
2016,4,9,2,549 
2016,4,9,3,810 
2016,4,9,4,1020 
2016,4,9,5,1142 
2016,4,9,6,1131 
2016,4,9,7,974 
2016,4,9,8,713 
2016,4,9,9,414 
2016,4,9,10,124 
2016,4,9,11,-112 
2016,4,9,12,-240 
2016,4,9,13,-220 
2016,4,9,14,-77 
2016,4,9,15,134 
2016,4,9,16,376 
2016,4,9,17,606 
2016,4,9,18,753 
2016,4,9,19,776 
2016,4,9,20,695 
2016,4,9,21,556 
2016,4,9,22,395 
2016,4,9,23,260 
2016,4,10,0,212 
2016,4,10,1,297 
2016,4,10,2,495 
2016,4,10,3,734 
2016,4,10,4,946 
2016,4,10,5,1091 
2016,4,10,6,1129 
2016,4,10,7,1037 
2016,4,10,8,834 
2016,4,10,9,573 
2016,4,10,10,299 
2016,4,10,11,48 
2016,4,10,12,-134 
2016,4,10,13,-205 
2016,4,10,14,-157 
2016,4,10,15,-20 
2016,4,10,16,171 
2016,4,10,17,384 
2016,4,10,18,565 
2016,4,10,19,662 
2016,4,10,20,665 
2016,4,10,21,605 
2016,4,10,22,508 
2016,4,10,23,402 
2016,4,11,0,336 
2016,4,11,1,359 
2016,4,11,2,480 
2016,4,11,3,663 
2016,4,11,4,853 
2016,4,11,5,1003 
2016,4,11,6,1072 
2016,4,11,7,1036 
2016,4,11,8,899 
2016,4,11,9,696 
2016,4,11,10,464 
2016,4,11,11,231 
2016,4,11,12,33 
2016,4,11,13,-95 
2016,4,11,14,-131 
2016,4,11,15,-82 
2016,4,11,16,34 
2016,4,11,17,194 
2016,4,11,18,364 
2016,4,11,19,496 
2016,4,11,20,564 
2016,4,11,21,579 
2016,4,11,22,558 
2016,4,11,23,510 
2016,4,12,0,462 
2016,4,12,1,457 
2016,4,12,2,513 
2016,4,12,3,624 
2016,4,12,4,761 
2016,4,12,5,890 
2016,4,12,6,970 
2016,4,12,7,975 
2016,4,12,8,899 
2016,4,12,9,763 
2016,4,12,10,592 
2016,4,12,11,404 
2016,4,12,12,222 
2016,4,12,13,76 
2016,4,12,14,-13 
2016,4,12,15,-43 
2016,4,12,16,-14 
2016,4,12,17,70 
2016,4,12,18,191 
2016,4,12,19,317 
2016,4,12,20,419 
2016,4,12,21,491 
2016,4,12,22,539 
2016,4,12,23,563 
2016,4,13,0,564 
2016,4,13,1,565 
2016,4,13,2,587 
2016,4,13,3,633 
2016,4,13,4,698 
2016,4,13,5,776 
2016,4,13,6,839 
2016,4,13,7,861 
2016,4,13,8,833 
2016,4,13,9,763 
2016,4,13,10,663 
2016,4,13,11,541 
2016,4,13,12,403 
2016,4,13,13,271 
2016,4,13,14,162 
2016,4,13,15,81 
2016,4,13,16,35 
2016,4,13,17,33 
2016,4,13,18,80 
2016,4,13,19,163 
2016,4,13,20,264 
2016,4,13,21,366 
2016,4,13,22,465 
2016,4,13,23,555 
2016,4,14,0,621 
2016,4,14,1,660 
2016,4,14,2,679 
2016,4,14,3,686 
2016,4,14,4,685 
2016,4,14,5,691 
2016,4,14,6,707 
2016,4,14,7,717 
2016,4,14,8,712 
2016,4,14,9,695 
2016,4,14,10,665 
2016,4,14,11,616 
2016,4,14,12,544 
2016,4,14,13,455 
2016,4,14,14,357 
2016,4,14,15,258 
2016,4,14,16,162 
2016,4,14,17,86 
2016,4,14,18,50 
2016,4,14,19,65 
2016,4,14,20,130 
2016,4,14,21,234 
2016,4,14,22,361 
2016,4,14,23,496 
2016,4,15,0,624 
2016,4,15,1,721 
2016,4,15,2,768 
2016,4,15,3,764 
2016,4,15,4,721 
2016,4,15,5,660 
2016,4,15,6,607 
2016,4,15,7,574 
2016,4,15,8,561 
2016,4,15,9,572 
2016,4,15,10,599 
2016,4,15,11,621 
2016,4,15,12,622 
2016,4,15,13,597 
2016,4,15,14,539 
2016,4,15,15,448 
2016,4,15,16,331 
2016,4,15,17,207 
2016,4,15,18,101 
2016,4,15,19,39 
2016,4,15,20,43 
2016,4,15,21,121 
2016,4,15,22,255 
2016,4,15,23,415 
2016,4,16,0,584 
2016,4,16,1,737 
2016,4,16,2,835 
2016,4,16,3,849 
2016,4,16,4,789 
2016,4,16,5,682 
2016,4,16,6,564 
2016,4,16,7,466 
2016,4,16,8,412 
2016,4,16,9,419 
2016,4,16,10,481 
2016,4,16,11,563 
2016,4,16,12,632 
2016,4,16,13,675 
2016,4,16,14,678 
2016,4,16,15,622 
2016,4,16,16,508 
2016,4,16,17,361 
2016,4,16,18,209 
2016,4,16,19,82 
2016,4,16,20,16 
2016,4,16,21,44 
2016,4,16,22,163 
2016,4,16,23,336 
2016,4,17,0,526 
2016,4,17,1,715 
2016,4,17,2,866 
2016,4,17,3,923 
2016,4,17,4,870 
2016,4,17,5,738 
2016,4,17,6,574 
2016,4,17,7,415 
2016,4,17,8,300 
2016,4,17,9,270 
2016,4,17,10,334 
2016,4,17,11,456 
2016,4,17,12,584 
2016,4,17,13,689 
2016,4,17,14,757 
2016,4,17,15,757 
2016,4,17,16,670 
2016,4,17,17,517 
2016,4,17,18,342 
2016,4,17,19,173 
2016,4,17,20,46 
2016,4,17,21,11 
2016,4,17,22,96 
2016,4,17,23,269 
2016,4,18,0,473 
2016,4,18,1,678 
2016,4,18,2,863 
2016,4,18,3,971 
2016,4,18,4,950 
2016,4,18,5,814 
2016,4,18,6,621 
2016,4,18,7,418 
2016,4,18,8,243 
2016,4,18,9,154 
2016,4,18,10,186 
2016,4,18,11,321 
2016,4,18,12,492 
2016,4,18,13,650 
2016,4,18,14,774 
2016,4,18,15,838 
2016,4,18,16,800 
2016,4,18,17,662 
2016,4,18,18,474 
2016,4,18,19,283 
2016,4,18,20,116 
2016,4,18,21,22 
2016,4,18,22,56 
2016,4,18,23,213 
2016,4,19,0,429 
2016,4,19,1,647 
2016,4,19,2,846 
2016,4,19,3,991 
2016,4,19,4,1017 
2016,4,19,5,898 
2016,4,19,6,689 
2016,4,19,7,456 
2016,4,19,8,239 
2016,4,19,9,88 
2016,4,19,10,63 
2016,4,19,11,177 
2016,4,19,12,368 
2016,4,19,13,569 
2016,4,19,14,742 
2016,4,19,15,862 
2016,4,19,16,886 
2016,4,19,17,786 
2016,4,19,18,599 
2016,4,19,19,394 
2016,4,19,20,205 
2016,4,19,21,69 
2016,4,19,22,47 
2016,4,19,23,170 
2016,4,20,0,390 
2016,4,20,1,624 
2016,4,20,2,834 
2016,4,20,3,997 
2016,4,20,4,1062 
2016,4,20,5,980 
2016,4,20,6,773 
2016,4,20,7,518 
2016,4,20,8,272 
2016,4,20,9,73 
2016,4,20,10,-17 
2016,4,20,11,46 
2016,4,20,12,229 
2016,4,20,13,454 
2016,4,20,14,666 
2016,4,20,15,835 
2016,4,20,16,919 
2016,4,20,17,876 
2016,4,20,18,715 
2016,4,20,19,504 
2016,4,20,20,301 
2016,4,20,21,139 
2016,4,20,22,69 
2016,4,20,23,145 
2016,4,21,0,349 
2016,4,21,1,600 
2016,4,21,2,825 
2016,4,21,3,1000 
2016,4,21,4,1092 
2016,4,21,5,1050 
2016,4,21,6,866 
2016,4,21,7,601 
2016,4,21,8,331 
2016,4,21,9,99 
2016,4,21,10,-48 
2016,4,21,11,-52 
2016,4,21,12,92 
2016,4,21,13,316 
2016,4,21,14,552 
2016,4,21,15,760 
2016,4,21,16,898 
2016,4,21,17,918 
2016,4,21,18,807 
2016,4,21,19,611 
2016,4,21,20,402 
2016,4,21,21,225 
2016,4,21,22,120 
2016,4,21,23,143 
2016,4,22,0,313 
2016,4,22,1,565 
2016,4,22,2,810 
2016,4,22,3,1000 
2016,4,22,4,1111 
2016,4,22,5,1103 
2016,4,22,6,954 
2016,4,22,7,699 
2016,4,22,8,414 
2016,4,22,9,157 
2016,4,22,10,-32 
2016,4,22,11,-102 
2016,4,22,12,-19 
2016,4,22,13,177 
2016,4,22,14,415 
2016,4,22,15,645 
2016,4,22,16,828 
2016,4,22,17,909 
2016,4,22,18,858 
2016,4,22,19,703 
2016,4,22,20,505 
2016,4,22,21,321 
2016,4,22,22,194 
2016,4,22,23,172 
2016,4,23,0,293 
2016,4,23,1,524 
2016,4,23,2,779 
2016,4,23,3,987 
2016,4,23,4,1116 
2016,4,23,5,1137 
2016,4,23,6,1025 
2016,4,23,7,796 
2016,4,23,8,513 
2016,4,23,9,240 
2016,4,23,10,21 
2016,4,23,11,-101 
2016,4,23,12,-86 
2016,4,23,13,59 
2016,4,23,14,276 
2016,4,23,15,508 
2016,4,23,16,717 
2016,4,23,17,850 
2016,4,23,18,862 
2016,4,23,19,761 
2016,4,23,20,598 
2016,4,23,21,425 
2016,4,23,22,286 
2016,4,23,23,230 
2016,4,24,0,299 
2016,4,24,1,489 
2016,4,24,2,734 
2016,4,24,3,954 
2016,4,24,4,1101 
2016,4,24,5,1149 
2016,4,24,6,1072 
2016,4,24,7,877 
2016,4,24,8,613 
2016,4,24,9,339 
2016,4,24,10,102 
2016,4,24,11,-59 
2016,4,24,12,-104 
2016,4,24,13,-21 
2016,4,24,14,156 
2016,4,24,15,371 
2016,4,24,16,583 
2016,4,24,17,752 
2016,4,24,18,823 
2016,4,24,19,780 
2016,4,24,20,663 
2016,4,24,21,521 
2016,4,24,22,390 
2016,4,24,23,313 
2016,4,25,0,336 
2016,4,25,1,475 
2016,4,25,2,688 
2016,4,25,3,903 
2016,4,25,4,1063 
2016,4,25,5,1135 
2016,4,25,6,1094 
2016,4,25,7,937 
2016,4,25,8,701 
2016,4,25,9,442 
2016,4,25,10,202 
2016,4,25,11,16 
2016,4,25,12,-78 
2016,4,25,13,-56 
2016,4,25,14,67 
2016,4,25,15,249 
2016,4,25,16,448 
2016,4,25,17,628 
2016,4,25,18,745 
2016,4,25,19,762 
2016,4,25,20,696 
2016,4,25,21,594 
2016,4,25,22,491 
2016,4,25,23,412 
2016,4,26,0,402 
2016,4,26,1,488 
2016,4,26,2,653 
2016,4,26,3,845 
2016,4,26,4,1006 
2016,4,26,5,1095 
2016,4,26,6,1087 
2016,4,26,7,973 
2016,4,26,8,774 
2016,4,26,9,540 
2016,4,26,10,312 
2016,4,26,11,117 
2016,4,26,12,-12 
2016,4,26,13,-47 
2016,4,26,14,16 
2016,4,26,15,151 
2016,4,26,16,322 
2016,4,26,17,495 
2016,4,26,18,636 
2016,4,26,19,706 
2016,4,26,20,695 
2016,4,26,21,638 
2016,4,26,22,571 
2016,4,26,23,512 
2016,4,27,0,487 
2016,4,27,1,529 
2016,4,27,2,640 
2016,4,27,3,789 
2016,4,27,4,933 
2016,4,27,5,1031 
2016,4,27,6,1051 
2016,4,27,7,981 
2016,4,27,8,831 
2016,4,27,9,635 
2016,4,27,10,430 
2016,4,27,11,242 
2016,4,27,12,94 
2016,4,27,13,12 
2016,4,27,14,12 
2016,4,27,15,86 
2016,4,27,16,212 
2016,4,27,17,362 
2016,4,27,18,505 
2016,4,27,19,611 
2016,4,27,20,657 
2016,4,27,21,652 
2016,4,27,22,624 
2016,4,27,23,596 
2016,4,28,0,580 
2016,4,28,1,594 
2016,4,28,2,653 
2016,4,28,3,747 
2016,4,28,4,852 
2016,4,28,5,941 
2016,4,28,6,980 
2016,4,28,7,950 
2016,4,28,8,856 
2016,4,28,9,716 
2016,4,28,10,553 
2016,4,28,11,389 
2016,4,28,12,242 
2016,4,28,13,129 
2016,4,28,14,72 
2016,4,28,15,75 
2016,4,28,16,136 
2016,4,28,17,240 
2016,4,28,18,365 
2016,4,28,19,483 
2016,4,28,20,575 
2016,4,28,21,628 
2016,4,28,22,649 
2016,4,28,23,657 
2016,4,29,0,665 
2016,4,29,1,674 
2016,4,29,2,694 
2016,4,29,3,730 
2016,4,29,4,778 
2016,4,29,5,832 
2016,4,29,6,870 
2016,4,29,7,869 
2016,4,29,8,826 
2016,4,29,9,755 
2016,4,29,10,658 
2016,4,29,11,543 
2016,4,29,12,420 
2016,4,29,13,305 
2016,4,29,14,209 
2016,4,29,15,144 
2016,4,29,16,125 
2016,4,29,17,159 
2016,4,29,18,236 
2016,4,29,19,339 
2016,4,29,20,452 
2016,4,29,21,557 
2016,4,29,22,638 
2016,4,29,23,693 
2016,4,30,0,733 
2016,4,30,1,760 
2016,4,30,2,765 
2016,4,30,3,751 
2016,4,30,4,733 
2016,4,30,5,726 
2016,4,30,6,730 
2016,4,30,7,732 
2016,4,30,8,725 
2016,4,30,9,716 
2016,4,30,10,701 
2016,4,30,11,662 
2016,4,30,12,596 
2016,4,30,13,512 
2016,4,30,14,413 
2016,4,30,15,306 
2016,4,30,16,210 
2016,4,30,17,156 
2016,4,30,18,157 
2016,4,30,19,211 
2016,4,30,20,310 
2016,4,30,21,443 
2016,4,30,22,582 
2016,4,30,23,698 
2016,5,1,0,783 
2016,5,1,1,841 
2016,5,1,2,859 
2016,5,1,3,821 
2016,5,1,4,744 
2016,5,1,5,662 
2016,5,1,6,601 
2016,5,1,7,566 
2016,5,1,8,558 
2016,5,1,9,585 
2016,5,1,10,641 
2016,5,1,11,694 
2016,5,1,12,713 
2016,5,1,13,695 
2016,5,1,14,638 
2016,5,1,15,533 
2016,5,1,16,391 
2016,5,1,17,256 
2016,5,1,18,165 
2016,5,1,19,139 
2016,5,1,20,186 
2016,5,1,21,308 
2016,5,1,22,482 
2016,5,1,23,661 
2016,5,2,0,804 
2016,5,2,1,907 
2016,5,2,2,960 
2016,5,2,3,931 
2016,5,2,4,818 
2016,5,2,5,666 
2016,5,2,6,524 
2016,5,2,7,416 
2016,5,2,8,361 
2016,5,2,9,379 
2016,5,2,10,471 
2016,5,2,11,600 
2016,5,2,12,716 
2016,5,2,13,791 
2016,5,2,14,814 
2016,5,2,15,766 
2016,5,2,16,633 
2016,5,2,17,452 
2016,5,2,18,282 
2016,5,2,19,164 
2016,5,2,20,126 
2016,5,2,21,193 
2016,5,2,22,363 
2016,5,2,23,585 
2016,5,3,0,791 
2016,5,3,1,949 
2016,5,3,2,1049 
2016,5,3,3,1059 
2016,5,3,4,952 
2016,5,3,5,756 
2016,5,3,6,537 
2016,5,3,7,343 
2016,5,3,8,205 
2016,5,3,9,161 
2016,5,3,10,233 
2016,5,3,11,394 
2016,5,3,12,584 
2016,5,3,13,754 
2016,5,3,14,876 
2016,5,3,15,923 
2016,5,3,16,859 
2016,5,3,17,691 
2016,5,3,18,480 
2016,5,3,19,290 
2016,5,3,20,161 
2016,5,3,21,140 
2016,5,3,22,257 
2016,5,3,23,484 
2016,5,4,0,738 
2016,5,4,1,954 
2016,5,4,2,1107 
2016,5,4,3,1174 
2016,5,4,4,1111 
2016,5,4,5,915 
2016,5,4,6,647 
2016,5,4,7,379 
2016,5,4,8,150 
2016,5,4,9,8 
2016,5,4,10,3 
2016,5,4,11,137 
2016,5,4,12,352 
2016,5,4,13,585 
2016,5,4,14,797 
2016,5,4,15,950 
2016,5,4,16,993 
2016,5,4,17,898 
2016,5,4,18,703 
2016,5,4,19,481 
2016,5,4,20,287 
2016,5,4,21,173 
2016,5,4,22,201 
2016,5,4,23,383 
2016,5,5,0,652 
2016,5,5,1,915 
2016,5,5,2,1121 
2016,5,5,3,1247 
2016,5,5,4,1250 
2016,5,5,5,1098 
2016,5,5,6,826 
2016,5,5,7,512 
2016,5,5,8,215 
2016,5,5,9,-22 
2016,5,5,10,-138 
2016,5,5,11,-88 
2016,5,5,12,94 
2016,5,5,13,340 
2016,5,5,14,602 
2016,5,5,15,840 
2016,5,5,16,993 
2016,5,5,17,1008 
2016,5,5,18,885 
2016,5,5,19,682 
2016,5,5,20,465 
2016,5,5,21,288 
2016,5,5,22,219 
2016,5,5,23,317 
2016,5,6,0,555 
2016,5,6,1,838 
2016,5,6,2,1086 
2016,5,6,3,1262 
2016,5,6,4,1333 
2016,5,6,5,1253 
2016,5,6,6,1022 
2016,5,6,7,704 
2016,5,6,8,371 
2016,5,6,9,70 
2016,5,6,10,-145 
2016,5,6,11,-211 
2016,5,6,12,-113 
2016,5,6,13,96 
2016,5,6,14,357 
2016,5,6,15,634 
2016,5,6,16,869 
2016,5,6,17,994 
2016,5,6,18,974 
2016,5,6,19,837 
2016,5,6,20,643 
2016,5,6,21,447 
2016,5,6,22,312 
2016,5,6,23,312 
2016,5,7,0,477 
2016,5,7,1,741 
2016,5,7,2,1008 
2016,5,7,3,1222 
2016,5,7,4,1347 
2016,5,7,5,1342 
2016,5,7,6,1181 
2016,5,7,7,900 
2016,5,7,8,569 
2016,5,7,9,243 
2016,5,7,10,-33 
2016,5,7,11,-201 
2016,5,7,12,-213 
2016,5,7,13,-84 
2016,5,7,14,133 
2016,5,7,15,399 
2016,5,7,16,669 
2016,5,7,17,874 
2016,5,7,18,956 
2016,5,7,19,911 
2016,5,7,20,778 
2016,5,7,21,605 
2016,5,7,22,447 
2016,5,7,23,375 
2016,5,8,0,447 
2016,5,8,1,651 
2016,5,8,2,906 
2016,5,8,3,1136 
2016,5,8,4,1298 
2016,5,8,5,1354 
2016,5,8,6,1270 
2016,5,8,7,1054 
2016,5,8,8,759 
2016,5,8,9,442 
2016,5,8,10,147 
2016,5,8,11,-81 
2016,5,8,12,-191 
2016,5,8,13,-161 
2016,5,8,14,-19 
2016,5,8,15,197 
2016,5,8,16,453 
2016,5,8,17,693 
2016,5,8,18,850 
2016,5,8,19,895 
2016,5,8,20,844 
2016,5,8,21,728 
2016,5,8,22,587 
2016,5,8,23,483 
2016,5,9,0,479 
2016,5,9,1,598 
2016,5,9,2,805 
2016,5,9,3,1025 
2016,5,9,4,1203 
2016,5,9,5,1300 
2016,5,9,6,1282 
2016,5,9,7,1140 
2016,5,9,8,905 
2016,5,9,9,626 
2016,5,9,10,344 
2016,5,9,11,99 
2016,5,9,12,-70 
2016,5,9,13,-129 
2016,5,9,14,-76 
2016,5,9,15,67 
2016,5,9,16,272 
2016,5,9,17,502 
2016,5,9,18,695 
2016,5,9,19,807 
2016,5,9,20,836 
2016,5,9,21,794 
2016,5,9,22,703 
2016,5,9,23,605 
2016,5,10,0,559 
2016,5,10,1,602 
2016,5,10,2,733 
2016,5,10,3,910 
2016,5,10,4,1079 
2016,5,10,5,1196 
2016,5,10,6,1226 
2016,5,10,7,1151 
2016,5,10,8,986 
2016,5,10,9,765 
2016,5,10,10,523 
2016,5,10,11,291 
2016,5,10,12,104 
2016,5,10,13,-11 
2016,5,10,14,-38 
2016,5,10,15,22 
2016,5,10,16,157 
2016,5,10,17,341 
2016,5,10,18,531 
2016,5,10,19,679 
2016,5,10,20,767 
2016,5,10,21,797 
2016,5,10,22,774 
2016,5,10,23,714 
2016,5,11,0,662 
2016,5,11,1,657 
2016,5,11,2,712 
2016,5,11,3,820 
2016,5,11,4,949 
2016,5,11,5,1060 
2016,5,11,6,1115 
2016,5,11,7,1093 
2016,5,11,8,996 
2016,5,11,9,844 
2016,5,11,10,660 
2016,5,11,11,467 
2016,5,11,12,291 
2016,5,11,13,157 
2016,5,11,14,78 
2016,5,11,15,64 
2016,5,11,16,120 
2016,5,11,17,238 
2016,5,11,18,392 
2016,5,11,19,543 
2016,5,11,20,663 
2016,5,11,21,747 
2016,5,11,22,791 
2016,5,11,23,791 
2016,5,12,0,763 
2016,5,12,1,741 
2016,5,12,2,744 
2016,5,12,3,778 
2016,5,12,4,842 
2016,5,12,5,917 
2016,5,12,6,970 
2016,5,12,7,979 
2016,5,12,8,938 
2016,5,12,9,854 
2016,5,12,10,739 
2016,5,12,11,604 
2016,5,12,12,463 
2016,5,12,13,338 
2016,5,12,14,240 
2016,5,12,15,177 
2016,5,12,16,162 
2016,5,12,17,205 
2016,5,12,18,299 
2016,5,12,19,424 
2016,5,12,20,552 
2016,5,12,21,667 
2016,5,12,22,762 
2016,5,12,23,824 
2016,5,13,0,845 
2016,5,13,1,834 
2016,5,13,2,812 
2016,5,13,3,790 
2016,5,13,4,781 
2016,5,13,5,794 
2016,5,13,6,816 
2016,5,13,7,828 
2016,5,13,8,822 
2016,5,13,9,797 
2016,5,13,10,751 
2016,5,13,11,684 
2016,5,13,12,600 
2016,5,13,13,507 
2016,5,13,14,415 
2016,5,13,15,332 
2016,5,13,16,268 
2016,5,13,17,241 
2016,5,13,18,267 
2016,5,13,19,342 
2016,5,13,20,453 
2016,5,13,21,581 
2016,5,13,22,706 
2016,5,13,23,816 
2016,5,14,0,893 
2016,5,14,1,919 
2016,5,14,2,897 
2016,5,14,3,844 
2016,5,14,4,777 
2016,5,14,5,719 
2016,5,14,6,683 
2016,5,14,7,667 
2016,5,14,8,668 
2016,5,14,9,684 
2016,5,14,10,699 
2016,5,14,11,700 
2016,5,14,12,682 
2016,5,14,13,642 
2016,5,14,14,578 
2016,5,14,15,496 
2016,5,14,16,408 
2016,5,14,17,333 
2016,5,14,18,293 
2016,5,14,19,306 
2016,5,14,20,379 
2016,5,14,21,501 
2016,5,14,22,643 
2016,5,14,23,783 
2016,5,15,0,905 
2016,5,15,1,981 
2016,5,15,2,987 
2016,5,15,3,923 
2016,5,15,4,818 
2016,5,15,5,702 
2016,5,15,6,599 
2016,5,15,7,530 
2016,5,15,8,507 
2016,5,15,9,534 
2016,5,15,10,595 
2016,5,15,11,657 
2016,5,15,12,703 
2016,5,15,13,725 
2016,5,15,14,711 
2016,5,15,15,649 
2016,5,15,16,555 
2016,5,15,17,453 
2016,5,15,18,365 
2016,5,15,19,317 
2016,5,15,20,336 
2016,5,15,21,434 
2016,5,15,22,583 
2016,5,15,23,745 
2016,5,16,0,895 
2016,5,16,1,1014 
2016,5,16,2,1064 
2016,5,16,3,1016 
2016,5,16,4,891 
2016,5,16,5,732 
2016,5,16,6,573 
2016,5,16,7,441 
2016,5,16,8,368 
2016,5,16,9,375 
2016,5,16,10,455 
2016,5,16,11,567 
2016,5,16,12,670 
2016,5,16,13,752 
2016,5,16,14,797 
2016,5,16,15,779 
2016,5,16,16,696 
2016,5,16,17,579 
2016,5,16,18,461 
2016,5,16,19,364 
2016,5,16,20,327 
2016,5,16,21,382 
2016,5,16,22,524 
2016,5,16,23,705 
2016,5,17,0,879 
2016,5,17,1,1027 
2016,5,17,2,1119 
2016,5,17,3,1109 
2016,5,17,4,987 
2016,5,17,5,799 
2016,5,17,6,596 
2016,5,17,7,409 
2016,5,17,8,275 
2016,5,17,9,235 
2016,5,17,10,302 
2016,5,17,11,440 
2016,5,17,12,593 
2016,5,17,13,728 
2016,5,17,14,831 
2016,5,17,15,871 
2016,5,17,16,821 
2016,5,17,17,702 
2016,5,17,18,563 
2016,5,17,19,435 
2016,5,17,20,348 
2016,5,17,21,350 
2016,5,17,22,466 
2016,5,17,23,657 
2016,5,18,0,859 
2016,5,18,1,1031 
2016,5,18,2,1153 
2016,5,18,3,1187 
2016,5,18,4,1093 
2016,5,18,5,895 
2016,5,18,6,657 
2016,5,18,7,427 
2016,5,18,8,237 
2016,5,18,9,134 
2016,5,18,10,159 
2016,5,18,11,292 
2016,5,18,12,477 
2016,5,18,13,659 
2016,5,18,14,813 
2016,5,18,15,912 
2016,5,18,16,916 
2016,5,18,17,820 
2016,5,18,18,670 
2016,5,18,19,518 
2016,5,18,20,395 
2016,5,18,21,345 
2016,5,18,22,415 
2016,5,18,23,598 
2016,5,19,0,824 
2016,5,19,1,1026 
2016,5,19,2,1175 
2016,5,19,3,1245 
2016,5,19,4,1194 
2016,5,19,5,1011 
2016,5,19,6,752 
2016,5,19,7,485 
2016,5,19,8,250 
2016,5,19,9,87 
2016,5,19,10,49 
2016,5,19,11,147 
2016,5,19,12,335 
2016,5,19,13,549 
2016,5,19,14,748 
2016,5,19,15,901 
2016,5,19,16,967 
2016,5,19,17,919 
2016,5,19,18,781 
2016,5,19,19,613 
2016,5,19,20,463 
2016,5,19,21,369 
2016,5,19,22,385 
2016,5,19,23,535 
2016,5,20,0,768 
2016,5,20,1,1002 
2016,5,20,2,1181 
2016,5,20,3,1283 
2016,5,20,4,1274 
2016,5,20,5,1128 
2016,5,20,6,872 
2016,5,20,7,578 
2016,5,20,8,306 
2016,5,20,9,94 
2016,5,20,10,-11 
2016,5,20,11,29 
2016,5,20,12,190 
2016,5,20,13,411 
2016,5,20,14,641 
2016,5,20,15,840 
2016,5,20,16,964 
2016,5,20,17,977 
2016,5,20,18,880 
2016,5,20,19,717 
2016,5,20,20,550 
2016,5,20,21,423 
2016,5,20,22,387 
2016,5,20,23,484 
2016,5,21,0,699 
2016,5,21,1,951 
2016,5,21,2,1162 
2016,5,21,3,1297 
2016,5,21,4,1327 
2016,5,21,5,1226 
2016,5,21,6,998 
2016,5,21,7,699 
2016,5,21,8,399 
2016,5,21,9,148 
2016,5,21,10,-13 
2016,5,21,11,-42 
2016,5,21,12,67 
2016,5,21,13,269 
2016,5,21,14,506 
2016,5,21,15,736 
2016,5,21,16,911 
2016,5,21,17,986 
2016,5,21,18,945 
2016,5,21,19,816 
2016,5,21,20,651 
2016,5,21,21,503 
2016,5,21,22,425 
2016,5,21,23,465 
2016,5,22,0,635 
2016,5,22,1,880 
2016,5,22,2,1114 
2016,5,22,3,1280 
2016,5,22,4,1348 
2016,5,22,5,1292 
2016,5,22,6,1105 
2016,5,22,7,825 
2016,5,22,8,517 
2016,5,22,9,239 
2016,5,22,10,34 
2016,5,22,11,-57 
2016,5,22,12,-12 
2016,5,22,13,147 
2016,5,22,14,368 
2016,5,22,15,607 
2016,5,22,16,818 
2016,5,22,17,947 
2016,5,22,18,966 
2016,5,22,19,888 
2016,5,22,20,751 
2016,5,22,21,602 
2016,5,22,22,496 
2016,5,22,23,483 
2016,5,23,0,595 
2016,5,23,1,806 
2016,5,23,2,1042 
2016,5,23,3,1231 
2016,5,23,4,1333 
2016,5,23,5,1322 
2016,5,23,6,1182 
2016,5,23,7,937 
2016,5,23,8,641 
2016,5,23,9,353 
2016,5,23,10,118 
2016,5,23,11,-22 
2016,5,23,12,-41 
2016,5,23,13,62 
2016,5,23,14,249 
2016,5,23,15,476 
2016,5,23,16,700 
2016,5,23,17,872 
2016,5,23,18,947 
2016,5,23,19,922 
2016,5,23,20,829 
